UTC time,state,latitude,N/S Indication,longitude,E/W indication,Ground speed,position,date,f2,f3
170725.600,A,54.6590663,N,020.6532235,E,0.000,57.86,190425,1.133,1.136,
170725.700,A,54.6590663,N,020.6532243,E,0.000,58.10,190425,1.131,1.134,
170725.800,A,54.6590665,N,020.6532252,E,0.000,58.35,190425,1.132,1.134,
170725.900,A,54.6590665,N,020.6532260,E,0.000,58.59,190425,1.131,1.134,
170726.000,A,54.6590667,N,020.6532263,E,0.000,58.80,190425,1.132,1.134,
170726.100,A,54.6590667,N,020.6532275,E,0.000,59.05,190425,1.131,1.133,
170726.200,A,54.6590668,N,020.6532288,E,0.000,59.33,190425,1.131,1.133,
170726.300,A,54.6590670,N,020.6532295,E,0.000,59.61,190425,1.131,1.133,
170726.400,A,54.6590670,N,020.6532302,E,0.000,59.89,190425,1.134,1.136,
170726.500,A,54.6590672,N,020.6532310,E,0.000,60.18,190425,1.132,1.135,
170726.600,A,54.6590673,N,020.6532320,E,0.000,60.47,190425,1.131,1.133,
170726.700,A,54.6590675,N,020.6532328,E,0.000,60.76,190425,1.132,1.134,
170726.800,A,54.6590675,N,020.6532333,E,0.000,61.07,190425,1.131,1.133,
170726.900,A,54.6590675,N,020.6532337,E,0.000,61.38,190425,1.131,1.133,
170727.000,A,54.6590677,N,020.6532340,E,0.000,61.68,190425,1.132,1.134,
170727.100,A,54.6590677,N,020.6532343,E,0.000,61.97,190425,1.132,1.134,
170727.200,A,54.6590677,N,020.6532345,E,0.000,62.25,190425,1.131,1.133,
170727.300,A,54.6590677,N,020.6532347,E,0.000,62.53,190425,1.132,1.133,
170727.400,A,54.6590677,N,020.6532347,E,0.000,62.78,190425,1.131,1.133,
170727.500,A,54.6590678,N,020.6532352,E,0.000,63.02,190425,1.132,1.134,
170727.600,A,54.6590678,N,020.6532353,E,0.000,63.26,190425,1.133,1.135,
170727.700,A,54.6590678,N,020.6532353,E,0.000,63.47,190425,1.132,1.134,
170727.800,A,54.6590678,N,020.6532350,E,0.000,63.67,190425,1.132,1.134,
170727.900,A,54.6590677,N,020.6532352,E,0.000,63.89,190425,1.132,1.134,
170728.000,A,54.6590675,N,020.6532342,E,0.000,64.09,190425,1.131,1.133,
170728.100,A,54.6590673,N,020.6532342,E,0.000,64.31,190425,1.132,1.134,
170728.200,A,54.6590672,N,020.6532333,E,0.000,64.52,190425,1.132,1.134,
170728.300,A,54.6590675,N,020.6532333,E,0.000,64.64,190425,1.132,1.134,
170728.400,A,54.6590675,N,020.6532335,E,0.000,64.78,190425,1.131,1.133,
170728.500,A,54.6590673,N,020.6532333,E,0.000,64.95,190425,1.133,1.135,
170728.600,A,54.6590673,N,020.6532330,E,0.000,65.10,190425,1.132,1.135,
170728.700,A,54.6590673,N,020.6532328,E,0.000,65.25,190425,1.133,1.135,
170728.800,A,54.6590673,N,020.6532328,E,0.000,65.39,190425,1.132,1.134,
170728.900,A,54.6590673,N,020.6532328,E,0.000,65.55,190425,1.131,1.133,
170729.000,A,54.6590675,N,020.6532333,E,0.000,65.69,190425,1.131,1.133,
170729.100,A,54.6590677,N,020.6532338,E,0.000,65.83,190425,1.133,1.135,
170729.200,A,54.6590678,N,020.6532348,E,0.000,65.95,190425,1.132,1.134,
170729.300,A,54.6590680,N,020.6532352,E,0.000,66.07,190425,1.132,1.134,
170729.400,A,54.6590678,N,020.6532348,E,0.000,66.22,190425,1.132,1.134,
170729.500,A,54.6590680,N,020.6532353,E,0.000,66.36,190425,1.134,1.136,
170729.600,A,54.6590680,N,020.6532352,E,0.000,66.47,190425,1.134,1.137,
170729.700,A,54.6590680,N,020.6532358,E,0.000,66.63,190425,1.132,1.135,
170729.800,A,54.6590682,N,020.6532357,E,0.000,66.71,190425,1.132,1.135,
170729.900,A,54.6590682,N,020.6532358,E,0.000,66.81,190425,1.131,1.134,
170730.000,A,54.6590683,N,020.6532362,E,0.000,66.92,190425,1.132,1.134,
170730.100,A,54.6590683,N,020.6532358,E,0.000,67.04,190425,1.134,1.136,
170730.200,A,54.6590685,N,020.6532360,E,0.000,67.11,190425,1.134,1.138,
170730.300,A,54.6590685,N,020.6532358,E,0.000,67.20,190425,1.132,1.135,
170730.400,A,54.6590687,N,020.6532365,E,0.000,67.27,190425,1.132,1.134,
170730.500,A,54.6590688,N,020.6532370,E,0.000,67.39,190425,1.132,1.134,
170730.600,A,54.6590690,N,020.6532373,E,0.000,67.46,190425,1.132,1.134,
170730.700,A,54.6590692,N,020.6532380,E,0.000,67.55,190425,1.133,1.135,
170730.800,A,54.6590693,N,020.6532378,E,0.000,67.62,190425,1.133,1.136,
170730.900,A,54.6590695,N,020.6532387,E,0.000,67.70,190425,1.133,1.136,
170731.000,A,54.6590695,N,020.6532382,E,0.000,67.80,190425,1.132,1.135,
170731.100,A,54.6590698,N,020.6532392,E,0.000,67.91,190425,1.132,1.135,
170731.200,A,54.6590698,N,020.6532390,E,0.000,67.99,190425,1.134,1.137,
170731.300,A,54.6590702,N,020.6532400,E,0.000,68.12,190425,1.133,1.136,
170731.400,A,54.6590703,N,020.6532400,E,0.000,68.22,190425,1.133,1.135,
170731.500,A,54.6590703,N,020.6532407,E,0.000,68.33,190425,1.132,1.134,
170731.600,A,54.6590705,N,020.6532407,E,0.000,68.42,190425,1.131,1.133,
170731.700,A,54.6590707,N,020.6532412,E,0.000,68.53,190425,1.133,1.134,
170731.800,A,54.6590708,N,020.6532413,E,0.000,68.61,190425,1.132,1.135,
170731.900,A,54.6590708,N,020.6532415,E,0.000,68.67,190425,1.133,1.135,
170732.000,A,54.6590708,N,020.6532417,E,0.000,68.81,190425,1.132,1.134,
170732.100,A,54.6590710,N,020.6532418,E,0.000,68.90,190425,1.132,1.134,
170732.200,A,54.6590712,N,020.6532418,E,0.000,68.97,190425,1.132,1.134,
170732.300,A,54.6590712,N,020.6532422,E,0.000,69.08,190425,1.132,1.134,
170732.400,A,54.6590713,N,020.6532423,E,0.000,69.22,190425,1.133,1.135,
170732.500,A,54.6590713,N,020.6532423,E,0.000,69.36,190425,1.132,1.134,
170732.600,A,54.6590717,N,020.6532428,E,0.000,69.44,190425,1.135,1.137,
170732.700,A,54.6590715,N,020.6532425,E,0.000,69.52,190425,1.134,1.137,
170732.800,A,54.6590717,N,020.6532425,E,0.000,69.61,190425,1.132,1.135,
